year,fips,area_name,state,studio_rent,one_bed_rent,two_bed_rent,three_bed_rent,four_bed_rent
,5406399999,"Monroe County, WV",54.0,614,616,738,898,1050
,5406599999,"Morgan County, WV",54.0,583,772,872,1239,1250
,5406799999,"Nicholas County, WV",54.0,566,570,738,1048,1071
,5406999999,"Wheeling, WV-OH MSA",54.0,563,647,827,1074,1227
,5407199999,"Pendleton County, WV",54.0,594,598,738,1049,1239
,5407399999,"Pleasants County, WV",54.0,557,561,738,1049,1071
,5407599999,"Pocahontas County, WV",54.0,594,598,738,1046,1071
,5407799999,"Morgantown, WV MSA",54.0,781,786,984,1290,1676
,5407999999,"Putnam County, WV HUD Metro FMR Area",54.0,773,778,1003,1333,1553
,5408199999,"Raleigh County, WV HUD Metro FMR Area",54.0,663,667,824,1171,1344
,5408399999,"Randolph County, WV",54.0,544,587,746,969,1106
,5408599999,"Ritchie County, WV",54.0,614,614,738,898,991
,5408799999,"Roane County, WV",54.0,614,653,738,988,991
,5408999999,"Summers County, WV",54.0,557,561,738,1049,1071
,5409199999,"Taylor County, WV",54.0,556,635,783,953,1137
,5409399999,"Tucker County, WV",54.0,614,653,738,1049,1257
,5409599999,"Tyler County, WV",54.0,516,683,771,938,1119
,5409799999,"Upshur County, WV",54.0,629,633,806,1004,1232
,5409999999,"Huntington-Ashland, WV-KY-OH HUD Metro FMR Area",54.0,648,706,829,1102,1248
,5410199999,"Webster County, WV",54.0,493,561,738,993,1071
,5410399999,"Wetzel County, WV",54.0,565,620,816,993,1096
,5410599999,"Parkersburg-Vienna, WV MSA",54.0,668,672,793,1075,1131
,5410799999,"Parkersburg-Vienna, WV MSA",54.0,668,672,793,1075,1131
,5410999999,"Wyoming County, WV",54.0,632,636,785,978,1055
,5500199999,"Adams County, WI",55.0,598,648,853,1050,1146
,5500399999,"Ashland County, WI",55.0,579,666,826,1090,1407
,5500599999,"Barron County, WI",55.0,613,671,883,1109,1259
,5500799999,"Bayfield County, WI",55.0,683,694,836,1119,1123
,5500999999,"Green Bay, WI HUD Metro FMR Area",55.0,708,764,965,1292,1296
,5501199999,"Buffalo County, WI",55.0,638,691,909,1134,1221
,5501399999,"Burnett County, WI",55.0,606,689,907,1104,1249
,5501599999,"Appleton, WI MSA",55.0,681,748,949,1271,1276
,5501799999,"Eau Claire, WI MSA",55.0,639,716,914,1244,1427
,5501999999,"Clark County, WI",55.0,579,628,826,1084,1110
,5502199999,"Columbia County, WI HUD Metro FMR Area",55.0,685,778,1024,1455,1518
,5502399999,"Crawford County, WI",55.0,552,669,826,1005,1272
,5502599999,"Madison, WI HUD Metro FMR Area",55.0,1007,1183,1378,1810,2041
,5502799999,"Dodge County, WI",55.0,621,727,929,1245,1367
,5502999999,"Door County, WI",55.0,721,726,951,1164,1288
,5503199999,"Duluth, MN-WI MSA",55.0,780,838,1087,1435,1789
,5503399999,"Dunn County, WI",55.0,670,717,921,1250,1478
,5503599999,"Eau Claire, WI MSA",55.0,639,716,914,1244,1427
,5503799999,"Florence County, WI",55.0,637,690,908,1105,1284
,5503999999,"Fond du Lac, WI MSA",55.0,663,720,924,1224,1241
,5504199999,"Forest County, WI",55.0,552,628,826,1005,1110
,5504399999,"Grant County, WI",55.0,635,639,826,1065,1407
,5504599999,"Green County, WI HUD Metro FMR Area",55.0,719,726,955,1162,1283
,5504799999,"Green Lake County, WI",55.0,584,633,833,1014,1401
,5504999999,"Iowa County, WI HUD Metro FMR Area",55.0,730,736,969,1256,1377
,5505199999,"Iron County, WI",55.0,579,647,826,1005,1145
,5505399999,"Jackson County, WI",55.0,552,706,826,1058,1120
,5505599999,"Jefferson County, WI",55.0,671,763,1004,1370,1384
,5505799999,"Juneau County, WI",55.0,650,704,927,1160,1252
,5505999999,"Kenosha County, WI HUD Metro FMR Area",55.0,765,872,1144,1489,1677
,5506199999,"Green Bay, WI HUD Metro FMR Area",55.0,708,764,965,1292,1296
,5506399999,"La Crosse-Onalaska, WI-MN MSA",55.0,685,799,1024,1409,1744
,5506599999,"Lafayette County, WI",55.0,579,684,826,1174,1256
,5506799999,"Langlade County, WI",55.0,579,628,826,1053,1265
,5506999999,"Lincoln County, WI",55.0,552,642,826,1167,1213
,5507199999,"Manitowoc County, WI",55.0,634,635,826,1005,1110
,5507399999,"Wausau, WI MSA",55.0,623,708,932,1192,1271
,5507599999,"Marinette County, WI",55.0,624,628,826,1005,1142
,5507799999,"Marquette County, WI",55.0,579,628,826,1047,1149
,5507899999,"Menominee County, WI",55.0,617,669,880,1108,1244
,5507999999,"Milwaukee-Waukesha-West Allis, WI MSA",55.0,766,909,1092,1374,1499
,5508199999,"Monroe County, WI",55.0,614,740,919,1184,1360
,5508399999,"Oconto County, WI HUD Metro FMR Area",55.0,608,669,826,1063,1110
,5508599999,"Oneida County, WI",55.0,643,752,916,1138,1335
,5508799999,"Appleton, WI MSA",55.0,681,748,949,1271,1276
,5508999999,"Milwaukee-Waukesha-West Allis, WI MSA",55.0,766,909,1092,1374,1499
,5509199999,"Pepin County, WI",55.0,579,631,826,1066,1407
,5509399999,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",55.0,1007,1149,1410,1916,2209
,5509599999,"Polk County, WI",55.0,643,731,962,1171,1326
,5509799999,"Portage County, WI",55.0,604,703,904,1154,1269
,5509999999,"Price County, WI",55.0,623,628,826,1115,1119
,5510199999,"Racine, WI MSA",55.0,683,778,1021,1329,1490
,5510399999,"Richland County, WI",55.0,554,725,826,1104,1318
,5510599999,"Janesville-Beloit, WI MSA",55.0,748,773,1017,1360,1433
,5510799999,"Rusk County, WI",55.0,579,628,826,1031,1169
,5510999999,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",55.0,1007,1149,1410,1916,2209
,5511199999,"Sauk County, WI",55.0,696,806,963,1266,1302
,5511399999,"Sawyer County, WI",55.0,606,664,874,1064,1174
,5511599999,"Shawano County, WI",55.0,648,652,826,1026,1110
,5511799999,"Sheboygan, WI MSA",55.0,600,718,867,1136,1242
,5511999999,"Taylor County, WI",55.0,579,630,826,1032,1282
,5512199999,"Trempealeau County, WI",55.0,616,667,878,1175,1179
,5512399999,"Vernon County, WI",55.0,607,633,826,1096,1264
